Class.Particle.ID,Class,Area..ABD.,Area..Filled.,Aspect.Ratio,Calibration.Factor,Calibration.Image,Camera,Capture.X,Capture.Y,Circle.Fit,Circularity,Circularity..Hu.,Compactness,Convex.Perimeter,Convexity,Date,Diameter..ABD.,Diameter..ESD.,Diameter..FD.,Edge.Gradient,Elapsed.Time,Elongation,Feret.Angle.Max,Feret.Angle.Min,Fiber.Curl,Fiber.Straightness,Filter.Score,Geodesic.Aspect.Ratio,Geodesic.Length,Geodesic.Thickness,Image.File,Image.Height,Image.Width,Image.X,Image.Y,Intensity,Length,Original.Reference.ID,Particles.Per.Chain,Perimeter,Roughness,Sigma.Intensity,Source.Image,Sphere.Complement,Sphere.Count,Sphere.Unknown,Sphere.Volume,Sum.Intensity,Symmetry,Time,Timestamp,Transparency,Volume..ABD.,Volume..ESD.,Width,Particle.ID,source_file,Biovolume..Cylinder.,Biovolume..P..Spheroid.,Biovolume..Sphere.,tifffile,csvfile,year,sam,month,day,rep,repnum,key,loc,site,doy,gdd2,watert,lat0,lat1,lon0,lon1,avgdepth,trawltime,effspeed,mindepth,maxdepth,xangle,precip,xwaveht,wind,cloud_pc,distshore,fr,volbest,whitefishden,unknwcoregonine,ciscoden,exposure,smeltden,yperchden,burbotden,otherfishden
942,Cyclopoid_1,152803.8533,152803.8533,0.4009,9.47,1,1,905,1785,0.0327,0.2608,0.5593,3.8343,2144.8527,0.7156,2019-01-15,441.0849,662.1111,441.0849,164.8136,29.703,9.9452,-90,15,0.4793,0.676,0,0.1006,1351.846,135.9298,20180522_Simcoe_154_2mm_rep2_000011.tif,111,60,1026,222,95.4524,913.855,69E6114E-6A64-45C1-9283-7346A8BEBD1A,1,2975.5517,1.3873,70.625,264,0,0,0,0,195582,0.3583,4:11:27,2019-01-15T04:11:27.629,0.3338,44932980,151981700,421.415,3421,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
929,Calanoid_1,213273.2876,213770.7176,0.4313,9.47,1,1,167,46,0,0.1783,0.5847,5.6087,2402.9651,0.7512,2019-01-15,521.1027,744.9736,521.71,129.6862,29.813,15.5559,-70,10,1.0321,0.4921,0,0.0643,1972.5191,126.8023,20180522_Simcoe_154_2mm_rep2_000011.tif,112,62,43,335,81.1577,970.675,EE34BE24-A38B-45D0-A264-DE7BBE68F766,1,4198.6429,1.7473,63.2871,265,0,0,0,0,225862,0.2634,4:11:27,2019-01-15T04:11:27.742,0.3005,74091520,216481800,440.355,3425,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
912,Cyclopoid_1,149942.7507,149942.7507,0.3615,9.47,1,1,606,969,0.018,0.4105,0.5788,2.4362,2030.689,0.8448,2019-01-15,436.936,625.2833,436.936,173.1296,29.813,5.4708,-15,-90,0.1348,0.8812,0,0.1828,994.0417,181.6999,20180522_Simcoe_154_2mm_rep2_000011.tif,50,106,252,335,87.9211,875.975,F412792B-5E84-4F12-8F2C-A91848B62030,1,2351.4834,1.158,68.1028,265,0,0,0,0,177073,0.4965,4:11:27,2019-01-15T04:11:27.742,0.3012,43676920,128005600,336.185,3429,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
136,Calanoid_1,97653.402,97653.402,0.5421,9.47,1,1,69,670,0.1697,0.2787,0.668,3.5878,1479.6686,0.7797,2019-01-15,352.6133,450.3515,352.6133,192.1388,29.922,9.1624,-50,40,0.9471,0.5136,0,0.1091,1060.224,115.7147,20180522_Simcoe_154_2mm_rep2_000011.tif,64,62,661,335,122.6038,544.525,1E381EFC-0DE7-4374-B33E-F0C6BD8A1637,1,2351.8773,1.5895,58.4812,266,0,0,0,0,167722,0.1411,4:11:27,2019-01-15T04:11:27.854,0.217,22955930,47824840,336.185,3437,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
946,Calanoid_1,208218.5965,208301.4229,0.3237,9.47,1,1,138,1468,0,0.2211,0.5046,4.5233,2372.7019,0.8073,2019-01-15,514.8904,735.2404,514.9928,200.6818,29.922,12.128,70,-5,0.6905,0.5915,0,0.0825,1720.9514,141.8989,20180522_Simcoe_154_2mm_rep2_000011.tif,120,54,911,335,83.6885,1018.025,C3ACA16D-87DA-4ABB-A9A5-7A8E0237808F,1,3725.7007,1.5702,65.0694,266,0,0,0,0,227800,0.1837,4:11:27,2019-01-15T04:11:27.854,0.2997,71473170,208107000,336.185,3442,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1009,Calanoid_1,165173.8122,165255.8689,0.3309,9.47,1,1,70,1244,0,0.1428,0.3556,7.0052,3126.4637,0.5303,2019-01-15,458.5911,975.1467,458.705,223.2399,30.031,19.9573,80,0,0.3654,0.7324,0,0.0501,1984.7714,99.4511,20180522_Simcoe_154_2mm_rep2_000011.tif,167,55,358,457,98.3573,1453.645,BD0EB1FE-EEDD-45AE-9E8C-025D9F9C1C49,1,4168.4449,1.3333,72.4319,267,0,0,0,0,216386,0.1107,4:11:27,2019-01-15T04:11:27.966,0.5297,50498160,485521600,383.535,3455,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
729,Cyclopoid_1,88556.1041,88556.1041,0.3327,9.47,1,1,789,1784,0.041,0.3702,0.538,2.701,1594.0141,0.9018,2019-01-15,335.7873,487.9683,335.7873,207.0977,30.031,6.3275,-70,25,0.1957,0.8364,0,0.158,843.5552,133.3165,20180522_Simcoe_154_2mm_rep2_000011.tif,83,46,415,457,87.6053,705.515,468D086B-D724-4D97-91C5-BA6B09468284,1,1953.7434,1.2257,66.8508,267,0,0,0,0,109857,0.4923,4:11:27,2019-01-15T04:11:27.966,0.3119,19824010,60837780,232.015,3456,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
746,Cyclopoid_1,82995.5719,82995.5719,0.3567,9.47,1,1,963,273,0.1186,0.3018,0.5615,3.3131,1613.3944,0.811,2019-01-15,325.0742,493.2289,325.0742,187.0253,30.156,8.2879,70,-15,0.3121,0.7622,0,0.1207,938.0966,113.189,20180522_Simcoe_154_2mm_rep2_000011.tif,87,41,650,457,97.9164,714.985,CD4F5F50-A5AA-40E7-A25D-A735A5B28AB3,1,2102.5711,1.3032,63.8086,268,0,0,0,0,115933,0.5571,4:11:28,2019-01-15T04:11:28.077,0.3409,17986480,62826670,232.015,3461,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
820,Calanoid_1,178077.1998,179065.0815,0.5035,9.47,1,1,418,306,0.2103,0.1723,0.5844,5.8049,2258.1149,0.583,2019-01-15,476.1669,698.939,477.4859,196.2596,30.156,16.1749,-90,-5,1.2119,0.4521,0,0.0618,1853.7588,114.6072,20180522_Simcoe_154_2mm_rep2_000011.tif,103,77,693,457,109.0747,838.095,5F5F1282-0B83-443E-91F7-936630897417,1,3936.732,1.7434,63.0554,268,0,0,0,0,257089,0.4302,4:11:28,2019-01-15T04:11:28.077,0.3187,56529650,178779000,582.405,3462,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
206,Calanoid_1,95494.4015,95494.4015,0.6082,9.47,1,1,627,412,0.1984,0.2714,0.6537,3.6845,1575.3184,0.729,2019-01-15,348.6936,482.97,348.6936,176.3206,30.156,9.4697,75,-25,0.8939,0.528,0,0.1056,1067.1685,112.6927,20180522_Simcoe_154_2mm_rep2_000011.tif,72,62,772,457,128.7919,563.465,75D2C1FC-0FA7-4B1F-B595-879005841799,1,2359.7223,1.4979,56.6476,268,0,0,0,0,172710,0.0524,4:11:28,2019-01-15T04:11:28.077,0.278,22198860,58987380,393.005,3463,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
632,Cyclopoid_1,85693.8287,85693.8287,0.4004,9.47,1,1,365,1853,0.1423,0.3899,0.6231,2.5646,1501.0139,0.8986,2019-01-15,330.3162,457.7164,330.3162,182.8927,30.156,5.8871,60,-20,0.2362,0.8089,0,0.1699,801.9069,136.2145,20180522_Simcoe_154_2mm_rep2_000011.tif,67,51,176,626,90.3169,648.695,83EB7354-628D-4910-87A0-CDE9C4931C61,1,1876.2428,1.25,67.0478,268,0,0,0,0,110006,0.4123,4:11:28,2019-01-15T04:11:28.077,0.2783,18870700,50209730,241.485,3474,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
241,Calanoid_1,80302.3905,80302.3905,0.7819,9.47,1,1,334,734,0.1842,0.2672,0.5625,3.7422,1668.2646,0.6045,2019-01-15,319.7564,511.6433,319.7564,184.5126,30.266,9.6529,85,0,0.7415,0.5742,0,0.1036,997.7665,103.3639,20180522_Simcoe_154_2mm_rep2_000011.tif,74,59,404,626,124.0557,572.935,0A719B20-454B-45FB-B0F0-A4B72B275052,1,2202.2608,1.3201,56.7631,269,0,0,0,0,142664,0.1854,4:11:28,2019-01-15T04:11:28.190,0.375,17118140,70129450,421.415,3479,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
461,Calanoid_1,93657.344,93657.344,0.3597,9.47,1,1,432,1008,0.148,0.4041,0.5895,2.4746,1526.2591,0.864,2019-01-15,345.3234,466.3975,345.3234,199.247,30.266,5.5956,-45,55,0.2723,0.786,0,0.1787,813.2652,145.3393,20180522_Simcoe_154_2mm_rep2_000011.tif,58,71,514,626,102.0493,639.225,F19F745C-DE37-4D90-92A5-3C35984081D4,1,1917.2091,1.2561,60.0433,269,0,0,0,0,134501,0.5049,4:11:28,2019-01-15T04:11:28.190,0.2596,21561380,53121130,250.955,3481,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
866,Calanoid_1,170018.0804,170100.2372,0.3146,9.47,1,1,883,1509,0.0569,0.382,0.5367,2.6176,2065.4089,0.8661,2019-01-15,465.2674,638.4361,465.3798,207.7686,30.266,6.0583,-10,80,0.2515,0.7991,0,0.1651,1108.0996,182.9067,20180522_Simcoe_154_2mm_rep2_000011.tif,52,107,621,626,100.7472,885.445,A99383DD-3206-487B-B937-1EE382D8F424,1,2582.0125,1.2501,53.611,269,0,0,0,0,227588,0.5452,4:11:28,2019-01-15T04:11:28.190,0.2712,52735910,136254600,279.365,3483,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
410,Calanoid_1,56800.7178,56800.7178,0.6146,9.47,1,1,408,1517,0.1776,0.1677,0.4782,5.9646,1568.7112,0.4948,2019-01-15,268.9255,480.3392,268.9255,202.574,30.266,16.6784,-30,50,0.8178,0.5501,0,0.06,1127.552,67.6055,20180522_Simcoe_154_2mm_rep2_000011.tif,59,71,730,626,122.6271,620.285,5BAD86C1-26B2-467E-9B5F-A5481BFB9EBE,1,2390.3151,1.5237,60.879,269,0,0,0,0,104233,0.1898,4:11:28,2019-01-15T04:11:28.190,0.4401,10183440,58028700,345.655,3484,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
284,Cyclopoid_1,66138.9361,66138.9361,0.4641,9.47,1,1,815,774,0.2384,0.3943,0.6766,2.5361,1330.1373,0.7623,2019-01-15,290.1908,404.0536,290.1908,197.6644,30.375,5.7949,-35,55,0.3039,0.7669,0,0.1726,710.0024,122.5214,20180522_Simcoe_154_2mm_rep2_000011.tif,50,66,0,705,105.3165,544.525,BA6042D3-244D-4CBC-8994-DA33654E3D9F,1,1665.0476,1.2518,66.5353,270,0,0,0,0,102157,0.3514,4:11:28,2019-01-15T04:11:28.303,0.2818,12795270,34539470,241.485,3492,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
683,Calanoid_1,127390.2969,127390.2969,0.4621,9.47,1,1,74,775,0,0.2197,0.5421,4.5522,1967.3025,0.6913,2019-01-15,402.7386,607.921,402.7386,211.3843,30.375,12.2192,-5,60,0.8559,0.5388,0,0.0818,1379.6593,112.9088,20180522_Simcoe_154_2mm_rep2_000011.tif,68,92,68,705,105.2545,743.395,4D1DFF35-A32F-402C-A058-7F80DA42D892,1,2985.1362,1.5174,63.8889,270,0,0,0,0,182827,0.0567,4:11:28,2019-01-15T04:11:28.303,0.3375,34203320,117635900,383.535,3493,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1034,Cyclopoid_1,160335.578,160663.3982,0.309,9.47,1,1,76,1324,0,0.2047,0.374,4.8863,2770.3661,0.5773,2019-01-15,451.8247,862.0333,452.2864,213.3388,30.375,13.2755,-65,20,0.264,0.7911,0,0.0753,1598.045,120.3755,20180522_Simcoe_154_2mm_rep2_000011.tif,134,82,216,705,73.5927,1264.245,AEBD32C4-13C3-4C79-9A85-9031A2131516,1,3436.841,1.2406,69.3263,270,0,0,0,0,157562,0.0795,4:11:28,2019-01-15T04:11:28.303,0.4759,48295720,335405900,364.595,3495,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
242,Calanoid_1,36663.7735,36663.7735,0.3539,9.47,1,1,332,1495,0.086,0.2726,0.5427,3.6688,1267.9724,0.7275,2019-01-15,216.0596,384.8504,216.0596,181.1761,30.375,9.4197,15,-85,0.228,0.8143,0,0.1062,703.5872,74.693,20180522_Simcoe_154_2mm_rep2_000011.tif,33,72,368,705,114.5802,572.935,5B6250BD-D80A-4135-90F9-31C280915CF9,1,1556.5602,1.2276,58.2928,270,0,0,0,0,67144,0.4947,4:11:28,2019-01-15T04:11:28.303,0.4386,5281041,29845190,156.255,3497,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
733,Calanoid_1,102460.2981,103262.6281,0.876,9.47,1,1,67,1731,0.0677,0.1491,0.5082,6.7091,2094.049,0.52,2019-01-15,361.1876,647.1164,362.599,112.9155,30.375,19.0248,65,-20,1.0295,0.4927,0,0.0526,1566.3517,82.3322,20180522_Simcoe_154_2mm_rep2_000011.tif,90,78,532,705,133.2339,771.805,CB351DE9-90B5-49B3-BF6B-DC6D7884A1B1,1,3297.3678,1.5746,46.0109,270,0,0,0,0,190258,0.2662,4:11:28,2019-01-15T04:11:28.303,0.4419,24671590,141888000,516.115,3500,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
240,Cyclopoid_1,67469.141,67469.141,0.4022,9.47,1,1,204,374,0.2046,0.4487,0.6106,2.2289,1315.1889,0.8884,2019-01-15,293.0945,399.581,293.0945,194.3475,30.484,4.7936,55,-45,0.2174,0.8214,0,0.2086,651.3873,135.887,20180522_Simcoe_154_2mm_rep2_000011.tif,65,51,950,705,105.7822,535.055,D5EA91C9-7566-4AF5-AC6E-62A2999B07A1,1,1574.5485,1.1972,66.0755,271,0,0,0,0,104407,0.5039,4:11:28,2019-01-15T04:11:28.415,0.2665,13183220,33405120,241.485,3508,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
184,Cyclopoid_1,67390.8471,67390.8471,0.4837,9.47,1,1,29,1132,0.2767,0.3521,0.6897,2.8398,1279.004,0.8275,2019-01-15,292.9244,387.7435,292.9244,217.8302,30.484,6.7739,-40,35,0.4725,0.6791,0,0.1476,773.9413,114.2533,20180522_Simcoe_154_2mm_rep2_000011.tif,56,57,0,841,110.4675,525.585,AEB5B520-4399-478E-9145-340B266CE1AD,1,1776.3892,1.3889,59.9653,271,0,0,0,0,108921,0.2512,4:11:28,2019-01-15T04:11:28.415,0.2445,13160280,30523340,232.015,3512,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
243,Calanoid_1,88794.8658,88794.8658,0.4712,9.47,1,1,31,142,0.1403,0.3125,0.6763,3.2003,1412.7725,0.8589,2019-01-15,336.2397,429.5696,336.2397,150.8525,30.594,7.9278,-55,40,0.65,0.6061,0,0.1261,945.351,119.2455,20180522_Simcoe_154_2mm_rep2_000011.tif,69,54,113,841,79.3198,572.935,819FA4CA-1CE2-4CC6-B314-25FB6ACBA842,1,2129.1931,1.5071,51.0938,272,0,0,0,0,99705,0.2285,4:11:28,2019-01-15T04:11:28.527,0.2173,19904240,41504890,250.955,3514,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
913,Cyclopoid_1,138360.4062,138360.4062,0.3662,9.47,1,1,162,191,0.0409,0.3173,0.5756,3.1518,1987.9954,0.805,2019-01-15,419.7213,612.9192,419.7213,124.5785,30.594,7.7729,-35,50,0.3041,0.7668,0,0.1287,1142.3354,146.9644,20180522_Simcoe_154_2mm_rep2_000011.tif,65,97,169,841,94.2196,875.975,980C3274-DAE0-4F2D-BA77-1B2F3CDD6999,1,2578.5996,1.2971,72.0759,272,0,0,0,0,176379,0.594,4:11:28,2019-01-15T04:11:28.527,0.3152,38715200,120561400,317.245,3515,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
12,Calanoid_1,69977.5443,69977.5443,0.4656,9.47,1,1,608,816,0.2564,0.396,0.7032,2.5253,1247.3107,0.8978,2019-01-15,298.4932,378.5367,298.4932,189.7333,30.594,5.7598,15,-60,0.432,0.6983,0,0.1736,725.5032,125.9606,20180522_Simcoe_154_2mm_rep2_000011.tif,46,64,452,841,115.9931,506.645,5ACF446C-1018-4EA4-AE96-33D99EFCA8DC,1,1702.9276,1.3653,60.7358,272,0,0,0,0,118197,0.4508,4:11:28,2019-01-15T04:11:28.527,0.2115,13925210,28400290,222.545,3520,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1050,Cyclopoid_1,134048.5712,134048.5712,0.4133,9.47,1,1,137,923,0.1296,0.3095,0.5917,3.231,1983.9224,0.7121,2019-01-15,413.1294,611.3415,413.1294,186.1336,30.594,8.026,55,-50,0.3653,0.7324,0,0.1246,1144.2389,142.566,20180522_Simcoe_154_2mm_rep2_000011.tif,87,76,587,841,107.127,838.095,6A43393D-68F2-4FFD-9171-4B5D608E1F60,1,2573.6098,1.2972,64.1013,272,0,0,0,0,194864,0.3731,4:11:28,2019-01-15T04:11:28.527,0.3242,36919610,119632800,336.185,3522,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
